,TP,CL,CF,SF,FA
9424,1,1000003,2000185,3000197,4001650
9425,1,1000002,2000148,3000038,4000029
9426,1,1000003,2000648,3002387,4004368
9427,1,1000001,2000090,3000153,4000369
9428,1,1000002,2000031,3000313,4003138
9429,1,1000002,2000148,3000038,4000029
9430,1,1000000,2000210,3000232,4003070
9431,1,1000002,2000148,3000038,4000029
9432,1,1000000,2000961,3001562,4002657
9433,1,1000001,2001143,3002478,4007719
9434,1,1000000,2000120,3001983,4000924
9435,1,1000002,2000148,3000038,4000029
9436,1,1000003,2001403,3002388,4006665
9437,1,1000002,2000246,3000304,4000437
9438,1,1000001,2000308,3000419,4001809
9439,1,1000002,2000031,3000510,4000413
9440,1,1000002,2000148,3000038,4000029
9441,1,1000002,2000148,3000038,4000029
9442,1,1000002,2000031,3000216,4003062
9443,1,1000001,2000308,3000419,4001809
9444,1,1000003,2000014,3000089,4003759
9445,1,1000002,2000148,3000038,4000029
9446,1,1000002,2000148,3000038,4000029
9447,1,1000000,2000120,3001983,4000924
9448,1,1000002,2000148,3000038,4000029
9449,1,1000001,2000089,3000120,4002742
9450,1,1000003,2000081,3000131,4002254
9451,1,1000002,2000060,3000083,4000229
9452,1,1000003,2000323,3000436,4003548
9453,1,1000002,2000148,3000038,4000029
9454,1,1000003,2000038,3000058,4003908
9455,1,1000004,2000049,3000068,4003634
9456,1,1000002,2000060,3000083,4000229
9457,1,1000003,2000648,3002387,4004368
9458,1,1000001,2000937,3001528,4002636
9459,1,1000002,2000060,3000083,4000229
9460,1,1000003,2000648,3002387,4004368
9461,1,1000002,2000394,3000584,4003314
9462,1,1000002,2000886,3001443,4003369
9463,1,1000004,2000049,3000068,4003634
9464,1,1000002,2000148,3000038,4000029
9465,1,1000003,2001403,3002388,4006665
9466,1,1000002,2000031,3000313,4003138
9467,1,1000001,2000090,3000352,4001770
9468,1,1000002,2001124,3001838,4003464
9469,1,1000002,2000148,3000038,4000029
9470,1,1000001,2000048,3001825,4002777
9471,1,1000001,2000090,3000352,4001770
9472,1,1000003,2000724,3001160,4003633
9473,1,1000002,2000148,3000038,4000029
9474,1,1000001,2000296,3000388,4001790
9475,1,1000000,2001054,3001717,4000854
9476,1,1000002,2000076,3000102,4000748
9477,1,1000003,2000141,3001955,4000912
9478,1,1000001,2000308,3000419,4001809
9479,1,1000002,2000148,3000038,4000029
9480,1,1000001,2000048,3001848,4002145
9481,1,1000002,2001248,3002019,4000283
9482,1,1000001,2000308,3000419,4002164
9483,1,1000002,2000060,3000083,4000229
9484,1,1000003,2000648,3002387,4004368
9485,1,1000001,2000100,3000589,4001947
9486,1,1000002,2000031,3000445,4003245
9487,1,1000003,2000648,3002387,4004368
9488,1,1000001,2001102,3001804,4002845
9489,1,1000002,2000773,3001255,4000755
9490,1,1000003,2000144,3000034,4000180
9491,1,1000002,2000148,3000038,4000029
9492,1,1000002,2000056,3000077,4000691
9493,1,1000003,2000665,3001051,4002834
9494,1,1000003,2000097,3000113,4000982
9495,1,1000004,2000917,3001494,4003787
9496,1,1000003,2000047,3001810,4001551
9497,1,1000002,2000148,3000038,4000029
9498,1,1000003,2000478,3000739,4001097
9499,1,1000003,2000901,3001463,4003771
9500,1,1000001,2000089,3000120,4000327
9501,1,1000003,2000219,3000266,4001698
9502,2,1000001,2000193,3000208,4003050
9503,1,1000002,2000148,3000038,4000029
9504,1,1000000,2000187,3000200,4003044
9505,1,1000003,2000072,3000100,4000951
9506,1,1000002,2000027,3000033,4000456
9507,1,1000003,2001403,3002388,4006665
9508,1,1000002,2000027,3000033,4000456
9509,1,1000003,2000072,3000100,4000951
9510,1,1000002,2000148,3000038,4000029
9511,1,1000002,2000031,3000586,4003313
9512,2,1000001,2000193,3000224,4003084
9513,1,1000002,2000025,3001541,4003834
9514,1,1000003,2000072,3000100,4000951
9515,1,1000003,2000071,3000098,4001887
9516,1,1000002,2000148,3000038,4000029
9517,1,1000002,2000773,3001255,4000755
9518,1,1000003,2000072,3000100,4000951
9519,1,1000004,2000181,3000489,4003247
9520,1,1000002,2000148,3000038,4000029
9521,1,1000002,2000773,3001255,4000755
9522,1,1000002,2000009,3001085,4003586
9523,1,1000003,2000072,3000100,4000951
9524,1,1000003,2001403,3002388,4006665
9525,1,1000003,2000219,3000266,4001698
9526,1,1000003,2000072,3000100,4000951
9527,1,1000003,2001403,3002388,4006665
9528,1,1000002,2000773,3001255,4000755
9529,1,1000003,2000235,3001754,4003899
9530,1,1000003,2000072,3000100,4000951
9531,1,1000003,2001403,3002388,4006665
9532,1,1000003,2001107,3001808,4000859
9533,1,1000003,2001403,3002388,4006665
9534,1,1000002,2001260,3002022,4004043
9535,1,1000001,2000118,3000134,4002395
9536,1,1000003,2000072,3000100,4000951
9537,1,1000000,2000466,3000726,4001090
9538,1,1000002,2001260,3002022,4004043
9539,1,1000003,2000072,3000100,4000951
9540,1,1000003,2000435,3000676,4002008
9541,1,1000002,2001260,3002022,4004043
9542,1,1000003,2001065,3001732,4001508
9543,1,1000002,2000773,3001255,4000755
9544,1,1000003,2000072,3000100,4000951
9545,1,1000003,2001403,3002388,4004456
9546,1,1000002,2001082,3001758,4003902
9547,1,1000003,2000072,3000100,4000951
9548,1,1000001,2001404,3002389,4005080
9549,1,1000002,2000773,3001255,4000755
9550,1,1000002,2000058,3001268,4003424
9551,1,1000003,2000072,3000100,4000951
9552,1,1000002,2001260,3002022,4004043
9553,1,1000001,2000090,3000153,4000369
9554,1,1000002,2001260,3002022,4004043
9555,4,1000000,2001174,3001919,4002932
9556,1,1000003,2000072,3000100,4000951
9557,1,1000003,2001149,3001879,4000888
9558,1,1000000,2000638,3001002,4001182
9559,1,1000001,2000100,3000135,4001906
9560,1,1000002,2001260,3002022,4004043
9561,1,1000003,2001216,3001966,4003966
9562,1,1000003,2000185,3000197,4001650
9563,1,1000003,2000072,3000100,4000951
9564,1,1000003,2000648,3002387,4004368
9565,2,1000000,2000475,3000736,4002035
9566,1,1000003,2001403,3002388,4006665
9567,1,1000003,2000125,3001524,4001418
9568,2,1000000,2001025,3001674,4002735
9569,1,1000004,2000181,3000393,4003191
9570,1,1000003,2000072,3000100,4000951
9571,1,1000002,2001260,3002022,4004043
9572,1,1000003,2000635,3000995,4003526
9573,1,1000002,2001260,3002022,4004043
9574,1,1000000,2000883,3001442,4001384
9575,1,1000003,2000072,3000100,4000951
9576,2,1000000,2001025,3001674,4002735
9577,1,1000002,2001260,3002022,4004043
9578,1,1000000,2000114,3001387,4000793
9579,1,1000003,2000047,3001113,4002754
9580,1,1000003,2000072,3000100,4000951
9581,1,1000002,2000773,3001255,4000755
9582,1,1000002,2001260,3002022,4004043
9583,2,1000000,2000475,3000736,4002035
9584,2,1000000,2000395,3001602,4002681
9585,1,1000003,2000047,3001113,4002754
9586,1,1000000,2000114,3001387,4000793
9587,1,1000003,2000047,3001113,4002754
9588,1,1000002,2001260,3002022,4004043
9589,2,1000000,2000395,3001602,4002681
9590,2,1000000,2000395,3001547,4002649
9591,1,1000003,2000047,3001113,4002754
9592,1,1000002,2001260,3002022,4004043
9593,2,1000000,2000395,3001590,4002676
9594,1,1000002,2001260,3002022,4004043
9595,2,1000000,2000395,3001534,4002642
9596,1,1000003,2000047,3001113,4002754
9597,1,1000002,2000058,3001268,4000759
9598,1,1000002,2001260,3002022,4004043
9599,2,1000000,2000395,3001585,4002673
9600,1,1000004,2000826,3000160,4000374
9601,1,1000000,2000120,3001983,4000924
9602,1,1000002,2001260,3002022,4004043
9603,1,1000001,2000083,3000114,4000286
9604,2,1000000,2000395,3001523,4002634
9605,1,1000004,2000826,3000160,4000374
9606,1,1000002,2000817,3001353,4000785
9607,1,1000002,2001260,3002022,4004043
9608,2,1000000,2000395,3001573,4002664
9609,1,1000004,2000565,3000902,4003458
9610,1,1000002,2001260,3002022,4004043
9611,1,1000002,2000817,3001353,4000785
9612,1,1000002,2001260,3002022,4004043
9613,2,1000001,2000193,3000208,4002770
9614,1,1000002,2001260,3002022,4004043
9615,1,1000002,2000607,3000954,4000670
9616,1,1000002,2000005,3000039,4000045
9617,1,1000002,2001260,3002022,4004043
9618,1,1000002,2000832,3001375,4000791
9619,1,1000000,2000117,3000893,4001403
9620,1,1000002,2001260,3002022,4004043
9621,1,1000002,2001260,3002022,4004043
9622,2,1000000,2000349,3001624,4002701
9623,2,1000000,2000395,3001561,4002656
9624,1,1000000,2000521,3000815,4000635
9625,1,1000002,2000005,3000039,4000045
9626,1,1000002,2000005,3000039,4000045
9627,1,1000002,2000058,3001268,4000759
9628,2,1000000,2001001,3001636,4002710
9629,1,1000002,2000005,3000039,4000045
9630,1,1000002,2001260,3002022,4004043
9631,2,1000000,2001006,3001647,4002718
9632,1,1000003,2000125,3001524,4001418
9633,1,1000004,2000175,3001777,4002807
9634,1,1000002,2000005,3000039,4000045
9635,1,1000002,2000077,3000104,4003382
9636,1,1000001,2000614,3000998,4002248
9637,1,1000002,2000005,3000039,4000045
9638,1,1000002,2000058,3001268,4000762
9639,1,1000000,2000831,3001827,4002864
9640,1,1000003,2000097,3000157,4000962
9641,1,1000002,2000005,3000039,4000045
9642,1,1000002,2000631,3001038,4003550
9643,1,1000004,2001070,3001741,4003893
9644,1,1000002,2000005,3000039,4000045
9645,1,1000002,2000024,3000031,4000472
9646,1,1000002,2000005,3000039,4000045
9647,1,1000000,2000244,3000305,4000976
9648,1,1000003,2000014,3000630,4001975
9649,1,1000002,2000005,3000039,4000045
9650,1,1000001,2000118,3000134,4002395
9651,1,1000003,2000410,3000621,4003719
9652,1,1000002,2000005,3000039,4000045
9653,1,1000003,2000411,3000622,4001062
9654,1,1000004,2000181,3000309,4003175
9655,1,1000002,2000832,3001375,4000791
9656,1,1000000,2000708,3001110,4001226
9657,1,1000002,2000005,3000039,4000045
9658,1,1000002,2000796,3001310,4000773
9659,1,1000004,2000898,3001459,4003778
9660,1,1000003,2000093,3000123,4000247
9661,1,1000002,2000832,3001375,4000791
9662,1,1000002,2000005,3000039,4000045
9663,1,1000000,2000120,3001983,4000924
9664,1,1000002,2000832,3001375,4000791
9665,1,1000002,2000005,3000039,4000045
9666,1,1000002,2000031,3000313,4003138
9667,1,1000001,2000118,3000134,4002395
9668,1,1000000,2000157,3001235,4003786
9669,1,1000003,2000501,3000780,4002066
9670,1,1000002,2000005,3000039,4000045
9671,1,1000001,2000138,3001957,4002970
9672,1,1000001,2000805,3001332,4002547
9673,1,1000002,2000796,3001310,4000773
9674,1,1000002,2000832,3001375,4000791
9675,1,1000002,2000005,3000039,4000045
9676,1,1000004,2000049,3000068,4003634
9677,1,1000002,2000060,3000083,4000229
9678,1,1000003,2000501,3000780,4002066
9679,1,1000002,2000806,3001331,4000777
9680,1,1000002,2000005,3000039,4000045
9681,1,1000003,2000053,3000073,4000144
9682,1,1000004,2000049,3000068,4003634
9683,1,1000002,2000005,3000039,4000045
9684,1,1000003,2000628,3000981,4002232
9685,1,1000002,2000005,3000039,4000045
9686,1,1000000,2000506,3000793,4001108
9687,1,1000001,2000118,3000134,4002395
9688,1,1000002,2000005,3000039,4000045
9689,1,1000001,2000083,3000114,4000286
9690,1,1000000,2001016,3001658,4000839
9691,1,1000002,2000005,3000039,4000045
9692,1,1000003,2001107,3001808,4000875
9693,1,1000003,2000690,3001086,4002312
9694,1,1000003,2000389,3000576,4001049
9695,1,1000002,2000005,3000039,4000045
9696,1,1000002,2000024,3000031,4000237
9697,1,1000003,2000775,3001261,4002453
9698,1,1000002,2000005,3000039,4000045
9699,1,1000004,2000181,3000398,4003193
9700,1,1000002,2000005,3000039,4000089
9701,1,1000001,2000064,3000087,4003032
9702,1,1000002,2000076,3000102,4003340
9703,1,1000002,2000005,3000039,4000089
9704,1,1000002,2001098,3001790,4003592
9705,1,1000004,2000632,3000991,4003524
9706,1,1000002,2000005,3000039,4000089
9707,1,1000002,2000631,3001010,4003546
9708,1,1000002,2000715,3001121,4000780
9709,1,1000002,2000091,3000122,4000864
9710,1,1000002,2000005,3000039,4000089
9711,1,1000002,2000631,3001010,4003546
9712,1,1000004,2000632,3000991,4003524
9713,1,1000002,2001260,3002022,4004043
9714,1,1000002,2000091,3000122,4000864
9715,1,1000002,2001260,3002022,4004043
9716,1,1000004,2000565,3000902,4003458
9717,1,1000000,2000085,3000116,4001978
9718,1,1000002,2000848,3001396,4000794
9719,1,1000002,2001260,3002022,4004043
9720,1,1000004,2000181,3000398,4003193
9721,1,1000000,2000085,3000116,4001978
9722,1,1000004,2000565,3000902,4003458
9723,1,1000002,2001260,3002022,4004043
9724,1,1000003,2000014,3000110,4000236
9725,1,1000002,2000848,3001396,4000794
9726,1,1000003,2000097,3000670,4000585
9727,1,1000002,2001260,3002022,4004043
9728,2,1000000,2000616,3000966,4002216
9729,2,1000000,2000395,3000253,4001686
9730,1,1000003,2001142,3001871,4001578
9731,2,1000000,2000395,3000279,4001705
9732,1,1000003,2000072,3000100,4000576
9733,1,1000000,2000831,3000668,4000583
9734,1,1000003,2000014,3001245,4000645
9735,1,1000000,2001161,3001774,4002803
9736,1,1000004,2000440,3000681,4003358
9737,1,1000000,2000085,3001329,4001338
9738,1,1000001,2000100,3000135,4001909
9739,1,1000001,2000090,3000404,4003195
9740,4,1000000,2001080,3001995,4001620
9741,1,1000000,2000085,3001329,4001338
9742,3,1000000,2000962,3001549,4003812
9743,1,1000000,2000466,3000726,4001090
9744,1,1000000,2000085,3001329,4001338
9745,1,1000002,2001248,3002019,4004011
9746,1,1000003,2000435,3000676,4002008
9747,1,1000000,2000085,3000164,4001359
9748,1,1000000,2000085,3001329,4001338
9749,1,1000003,2001257,3002021,4004025
9750,1,1000002,2000378,3000556,4001041
9751,1,1000003,2001257,3002021,4004025
9752,1,1000000,2000597,3000943,4001504
9753,1,1000000,2000085,3001329,4001338
9754,1,1000002,2000067,3000092,4002229
9755,1,1000003,2001257,3002021,4004025
9756,1,1000002,2000067,3000092,4002229
9757,1,1000000,2000085,3001329,4001338
9758,1,1000003,2000097,3000670,4000585
9759,1,1000002,2001260,3002022,4004043
9760,1,1000003,2000303,3000403,4001800
9761,1,1000003,2001107,3001808,4000877
9762,1,1000000,2000085,3001329,4001338
9763,1,1000002,2000031,3000585,4003322
9764,1,1000000,2000085,3001329,4001338
9765,1,1000002,2001260,3002022,4004043
9766,1,1000003,2001184,3001937,4003585
9767,1,1000004,2000684,3001077,4003583
9768,1,1000000,2000085,3001329,4001338
9769,1,1000002,2001260,3002022,4004043
9770,1,1000000,2000114,3001387,4000793
9771,1,1000002,2001260,3002022,4004043
9772,1,1000002,2001260,3002022,4004043
9773,1,1000000,2000521,3000815,4000635
9774,1,1000000,2000085,3001329,4001338
9775,1,1000003,2000980,3001604,4003774
9776,1,1000002,2001260,3002022,4004043
9777,1,1000002,2001260,3002022,4004043
9778,1,1000003,2000665,3001051,4002286
9779,1,1000000,2000085,3001329,4001338
9780,1,1000003,2000759,3001230,4002594
9781,1,1000002,2001260,3002022,4004043
9782,1,1000002,2001260,3002022,4004043
9783,1,1000002,2000031,3000510,4003532
9784,1,1000000,2000521,3000815,4000635
9785,1,1000000,2000085,3001329,4001338
9786,1,1000000,2001300,3001974,4002981
9787,1,1000000,2000085,3001329,4001338
9788,1,1000002,2001260,3002022,4004043
9789,1,1000002,2001260,3002022,4004043
9790,1,1000004,2000373,3000545,4003329
9791,1,1000004,2000373,3000545,4003329
9792,1,1000002,2001260,3002022,4004043
9793,1,1000002,2001260,3002022,4004043
9794,1,1000004,2000373,3000545,4003329
9795,1,1000002,2001260,3002022,4004043
9796,1,1000000,2000831,3001373,4000723
9797,1,1000000,2000085,3001329,4001338
9798,1,1000001,2000422,3000648,4001987
9799,1,1000002,2001260,3002022,4004043
9800,1,1000001,2000937,3001528,4002636
9801,1,1000003,2001107,3001808,4000879
9802,1,1000002,2001260,3002022,4004043
9803,1,1000003,2000980,3001604,4000441
9804,1,1000002,2000031,3000313,4003138
9805,1,1000003,2001107,3001808,4000879
9806,1,1000002,2001260,3002022,4004043
9807,4,1000000,2001080,3001986,4001614
9808,1,1000003,2000038,3000058,4003908
9809,1,1000003,2000524,3000821,4001121
9810,1,1000002,2001260,3002022,4004043
9811,2,1000000,2000395,3000787,4002065
9812,1,1000002,2001260,3002022,4004043
9813,1,1000002,2000040,3000060,4000640
9814,1,1000003,2000524,3000821,4001121
9815,1,1000000,2000157,3001235,4000749
9816,1,1000002,2001260,3002022,4004043
9817,1,1000003,2000371,3000544,4001903
9818,1,1000003,2000524,3000821,4001121
9819,1,1000000,2000080,3001976,4002982
9820,1,1000002,2001260,3002022,4004043
9821,1,1000001,2000833,3001376,4002523
9822,1,1000002,2000031,3000313,4003199
9823,1,1000004,2000826,3000160,4002865
9824,1,1000002,2000040,3000060,4000640
9825,1,1000002,2000894,3001453,4000801
9826,1,1000003,2001207,3000192,4001646
9827,1,1000001,2000003,3001726,4002771
9828,1,1000002,2001260,3002022,4004043
9829,1,1000000,2001016,3001658,4000839
9830,1,1000000,2000085,3000116,4000569
9831,1,1000003,2000326,3000455,4001015
9832,1,1000000,2000120,3001983,4000949
9833,1,1000000,2000085,3000116,4000569
9834,1,1000003,2000326,3000455,4001015
9835,1,1000002,2001153,3001890,4002690
9836,1,1000002,2001260,3002022,4004043
9837,1,1000002,2000067,3000143,4002242
9838,1,1000002,2000335,3000465,4000507
9839,1,1000004,2000181,3000463,4003232
9840,1,1000002,2001260,3002022,4004043
9841,1,1000002,2000894,3001453,4000801
9842,1,1000002,2000031,3000476,4003240
9843,1,1000001,2000089,3000120,4002662
9844,1,1000001,2000051,3000070,4000319
9845,1,1000001,2000089,3000120,4000327
9846,1,1000003,2000038,3000058,4001782
9847,1,1000001,2000100,3000434,4001839
9848,1,1000002,2001260,3002022,4004043
9849,1,1000001,2000048,3001848,4002884
9850,1,1000003,2000109,3001064,4001209
9851,1,1000003,2000097,3000376,4000990
9852,1,1000002,2001248,3002019,4000283
9853,1,1000002,2000031,3000445,4003216
9854,1,1000003,2001206,3001970,4003963
9855,1,1000001,2000171,3000181,4000397
9856,1,1000002,2001260,3002022,4004043
9857,1,1000000,2001135,3001114,4001229
9858,1,1000000,2001135,3001114,4001229
9859,1,1000002,2000670,3001065,4003567
9860,1,1000002,2000848,3001396,4000794
9861,1,1000003,2000996,3001629,4002706
9862,1,1000002,2001248,3002019,4000283
9863,1,1000002,2000894,3001453,4000801
9864,1,1000002,2000848,3001396,4000794
9865,1,1000000,2000839,3001383,4002527
9866,1,1000002,2001260,3002022,4004043
9867,1,1000002,2000894,3001453,4000801
9868,1,1000002,2000016,3000708,4003365
9869,1,1000003,2000659,3001042,4003740
9870,1,1000001,2000277,3000363,4003160
9871,1,1000000,2000839,3001383,4002527
9872,1,1000002,2001260,3002022,4004043
9873,1,1000001,2000064,3000087,4001640
9874,1,1000002,2000088,3000118,4000665
9875,1,1000002,2001260,3002022,4004043
9876,1,1000000,2001035,3001690,4003107
9877,1,1000002,2000848,3001396,4000794
9878,1,1000000,2000839,3001383,4002527
9879,1,1000002,2000910,3001479,4000806
9880,1,1000002,2000848,3001396,4000794
9881,1,1000002,2001260,3002022,4004043
9882,1,1000002,2000607,3000954,4000675
9883,1,1000003,2000980,3001604,4000441
9884,1,1000000,2000839,3001383,4002527
9885,1,1000002,2000910,3001479,4000806
9886,1,1000002,2000056,3000077,4002789
9887,1,1000002,2001260,3002022,4004043
9888,1,1000002,2000031,3000313,4003194
9889,1,1000002,2000910,3001479,4000806
9890,1,1000000,2000566,3000937,4001155
9891,1,1000000,2000120,3001983,4000924
9892,1,1000002,2000770,3001251,4002446
9893,1,1000003,2000411,3000666,4001072
9894,1,1000000,2000619,3000970,4003063
9895,1,1000002,2000770,3001251,4002446
9896,1,1000002,2001260,3002022,4004043
9897,1,1000002,2000076,3000102,4000703
9898,1,1000000,2000535,3000844,4001950
9899,1,1000003,2000411,3000622,4001062
9900,1,1000001,2000003,3000035,4003183
9901,1,1000002,2000770,3001251,4002446
9902,1,1000002,2001260,3002022,4004043
9903,1,1000002,2000031,3000445,4003216
9904,1,1000000,2000535,3000844,4001950
9905,1,1000002,2001260,3002022,4004043
9906,1,1000001,2000805,3001332,4002547
9907,1,1000001,2000090,3000319,4001735
9908,1,1000002,2000770,3001251,4002446
9909,1,1000000,2000883,3001442,4001384
9910,1,1000002,2000039,3002036,4004054
9911,1,1000002,2001260,3002022,4004043
9912,1,1000002,2000910,3001479,4000806
